Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Nearest Station,Distance to Nearest Station in km
Hunters Hill,-33.833617100000005,151.1449446,KFC,-33.82735361722817,151.12662103995507,Fast Food Restaurant,Rhodes Railway Station,3.631735298241835
Hunters Hill,-33.833617100000005,151.1449446,Boronia Bakehouse,-33.82227558175694,151.1341903572605,Bakery,Meadowbank Railway Station,4.261036708300617
Hunters Hill,-33.833617100000005,151.1449446,Piccolina,-33.835431,151.156,Café,St Leonards Railway Station,3.648829777100066
Hunters Hill,-33.833617100000005,151.1449446,Dos Señoritas,-33.832645,151.127622,Mexican Restaurant,Concord West Railway Station,3.4870442781910196
Hunters Hill,-33.833617100000005,151.1449446,Boronia Kitchen,-33.82097,151.13453,Australian Restaurant,Meadowbank Railway Station,4.276665970965159
Hunters Hill,-33.833617100000005,151.1449446,Charlotte Cafe,-33.856143,151.14648,Café,Croydon Railway Station,3.7280281388486873
Hunters Hill,-33.833617100000005,151.1449446,The Cove Dining Co,-33.85095,151.12911,Café,Croydon Railway Station,3.2332480074687737
Hunters Hill,-33.833617100000005,151.1449446,Subway,-33.82734462535553,151.12668722502255,Sandwich Place,Rhodes Railway Station,3.637892993492767
Hunters Hill,-33.833617100000005,151.1449446,Prima Cucina,-33.85987,151.142451,Italian Restaurant,Croydon Railway Station,3.1772489808217803
Hunters Hill,-33.833617100000005,151.1449446,Bangkok Bar (Bar Asia),-33.81439069392083,151.15838665777258,Chinese Restaurant,Artarmon Railway Station,2.559688942806727
Hunters Hill,-33.833617100000005,151.1449446,Cav & Co,-33.82875,151.128899,Café,Concord West Railway Station,3.7616372714481034
Hunters Hill,-33.833617100000005,151.1449446,Unwritten Bookshop Cafe,-33.82205785309875,151.134786203605,Café,Meadowbank Railway Station,4.3127500875364655
Hunters Hill,-33.833617100000005,151.1449446,McDonald's,-33.8502016144458,151.1533814857012,Fast Food Restaurant,Wollstonecraft Railway Station,4.360312873173155
Hunters Hill,-33.833617100000005,151.1449446,Ocean Foods,-33.85566533205851,151.14744928940482,Seafood Restaurant,Croydon Railway Station,3.830704154539217
Hunters Hill,-33.833617100000005,151.1449446,McDonald's,-33.8243610624535,151.12522833852935,Fast Food Restaurant,Meadowbank Railway Station,3.484420645893086
Hunters Hill,-33.833617100000005,151.1449446,Bowan Island Bakery,-33.85175523294607,151.15505655094188,Bakery,Waverton Railway Station,4.297097255260411
Huntingwood,-33.797973,150.88159199999998,McDonald's,-33.80234400446531,150.88182183796323,Fast Food Restaurant,Blacktown Railway Station,3.7415366326404094
Huntingwood,-33.797973,150.88159199999998,TheShed,-33.784867,150.853481,BBQ Joint,Rooty Hill Railway Station,2.111560197656202
Huntingwood,-33.797973,150.88159199999998,Royal Cricketers Arms,-33.80711548583005,150.9026838676351,Pub,Blacktown Railway Station,3.6846039874941274
Huntingwood,-33.797973,150.88159199999998,McDonald's,-33.801629727060664,150.88726946468543,Fast Food Restaurant,Blacktown Railway Station,3.424885575130252
Huntingwood,-33.797973,150.88159199999998,Red Rooster,-33.80234098499323,150.88118512642723,Fast Food Restaurant,Blacktown Railway Station,3.773260211842254
Huntingwood,-33.797973,150.88159199999998,The Billabong Cafe,-33.76634603497089,150.88421252450556,Ice Cream Shop,Doonside Railway Station,1.9207258003924634
Huntingwood,-33.797973,150.88159199999998,McDonald's,-33.79318579175482,150.89756955823236,Fast Food Restaurant,Blacktown Railway Station,2.2066678423946886
Huntingwood,-33.797973,150.88159199999998,Yummy Tummy,-33.790848600529195,150.88962543720854,Sandwich Place,Blacktown Railway Station,2.2775765743839225
Huntingwood,-33.797973,150.88159199999998,New Wan Wah 新雲華,-33.784527,150.89966,Chinese Restaurant,Blacktown Railway Station,1.2276490734522731
Huntingwood,-33.797973,150.88159199999998,Thai Spice Express,-33.789452,150.889349,Thai Restaurant,Blacktown Railway Station,2.1670120675925135
Huntingwood,-33.797973,150.88159199999998,Chicken Heaven,-33.789115,150.889253,Lebanese Restaurant,Blacktown Railway Station,2.142886988210369
Huntingwood,-33.797973,150.88159199999998,Georges Takeaway,-33.76624368508368,150.88424092333327,Deli / Bodega,Doonside Railway Station,1.9152186443758539
Huntingwood,-33.797973,150.88159199999998,The Old Boy,-33.776762,150.884166,Coffee Shop,Blacktown Railway Station,1.8242275628047748
Huntingwood,-33.797973,150.88159199999998,Octane Cafe,-33.80223833255504,150.87125185530394,Café,Blacktown Railway Station,4.337577251065282
Huntingwood,-33.797973,150.88159199999998,Roadhouse Bar & Grill,-33.806334,150.903316,Australian Restaurant,Blacktown Railway Station,3.596802645395714
Huntingwood,-33.797973,150.88159199999998,Oporto,-33.80165594797356,150.88761976331773,Fried Chicken Joint,Blacktown Railway Station,3.4133555898765935
Huntingwood,-33.797973,150.88159199999998,Blacktown Chopsticks,-33.76733,150.88796,Chinese Restaurant,Blacktown Railway Station,1.6257360992646437
Huntingwood,-33.797973,150.88159199999998,OAK Bar & Grill,-33.802328,150.869722,Bistro,Blacktown Railway Station,4.443317872100654
Huntingwood,-33.797973,150.88159199999998,Gloria Jean's Coffees,-33.78939,150.889575,Coffee Shop,Blacktown Railway Station,2.148865986251921
Huntleys Cove,-33.838333299999995,151.1375,Dos Señoritas,-33.832645,151.127622,Mexican Restaurant,Concord West Railway Station,3.4870442781910196
Huntleys Cove,-33.838333299999995,151.1375,The Grindhouse Cafe,-33.85135,151.15362,Café,Wollstonecraft Railway Station,4.397556335388501
Huntleys Cove,-33.838333299999995,151.1375,Appetite,-33.868194,151.129534,Café,Croydon Railway Station,1.6680401630391708
Huntleys Cove,-33.838333299999995,151.1375,Le Village,-33.83533,151.15589,Café,St Leonards Railway Station,3.6538042156964194
Huntleys Cove,-33.838333299999995,151.1375,Cafe Elation,-33.8301,151.12642,Café,Concord West Railway Station,3.490715348838678
Huntleys Cove,-33.838333299999995,151.1375,McDonald's,-33.8502016144458,151.1533814857012,Fast Food Restaurant,Wollstonecraft Railway Station,4.360312873173155
Huntleys Cove,-33.838333299999995,151.1375,Trovatino Cafe,-33.85763952727476,151.13107788682234,Café,Croydon Railway Station,2.655396152089529
Huntleys Cove,-33.838333299999995,151.1375,McDonald's,-33.8243610624535,151.12522833852935,Fast Food Restaurant,Meadowbank Railway Station,3.484420645893086
Huntleys Cove,-33.838333299999995,151.1375,Rocco's Cafe,-33.86675422898259,151.1300340285341,Mediterranean Restaurant,Croydon Railway Station,1.808389130739722
Huntleys Cove,-33.838333299999995,151.1375,Boronia Bakehouse,-33.82227558175694,151.1341903572605,Bakery,Meadowbank Railway Station,4.261036708300617
Huntleys Cove,-33.838333299999995,151.1375,Bowan Island Bakery,-33.85175523294607,151.15505655094188,Bakery,Waverton Railway Station,4.297097255260411
Huntleys Cove,-33.838333299999995,151.1375,Patio @ Putney,-33.823038,151.108765,Café,Meadowbank Railway Station,1.9773658041808468
Huntleys Cove,-33.838333299999995,151.1375,Breakfast Baked Goods & Wholefoods,-33.842026,151.10757,Café,Concord West Railway Station,1.4383897983928833
Huntleys Cove,-33.838333299999995,151.1375,Boronia Kitchen,-33.82097,151.13453,Australian Restaurant,Meadowbank Railway Station,4.276665970965159
Huntleys Cove,-33.838333299999995,151.1375,Charles St Kitchen,-33.82318,151.10927,Café,Meadowbank Railway Station,2.0266133622409255
Huntleys Cove,-33.838333299999995,151.1375,Charlotte Cafe,-33.856143,151.14648,Café,Croydon Railway Station,3.7280281388486873
Huntleys Cove,-33.838333299999995,151.1375,Subway,-33.82734462535553,151.12668722502255,Sandwich Place,Rhodes Railway Station,3.637892993492767
Huntleys Cove,-33.838333299999995,151.1375,Prima Cucina,-33.85987,151.142451,Italian Restaurant,Croydon Railway Station,3.1772489808217803
Huntleys Cove,-33.838333299999995,151.1375,Unwritten Bookshop Cafe,-33.82205785309875,151.134786203605,Café,Meadowbank Railway Station,4.3127500875364655
Huntleys Cove,-33.838333299999995,151.1375,Paperboy Concord,-33.844887,151.10735,Café,Concord West Railway Station,1.4253068304276422
Huntleys Point,-33.8422131,151.1419664,McDonald's,-33.8502016144458,151.1533814857012,Fast Food Restaurant,Wollstonecraft Railway Station,4.360312873173155
Huntleys Point,-33.8422131,151.1419664,Appetite,-33.868194,151.129534,Café,Croydon Railway Station,1.6680401630391708
Huntleys Point,-33.8422131,151.1419664,Cafe Elation,-33.8301,151.12642,Café,Concord West Railway Station,3.490715348838678
Huntleys Point,-33.8422131,151.1419664,Unwritten Bookshop Cafe,-33.82205785309875,151.134786203605,Café,Meadowbank Railway Station,4.3127500875364655
Huntleys Point,-33.8422131,151.1419664,The Grindhouse Cafe,-33.85135,151.15362,Café,Wollstonecraft Railway Station,4.397556335388501
Huntleys Point,-33.8422131,151.1419664,Le Village,-33.83533,151.15589,Café,St Leonards Railway Station,3.6538042156964194
Huntleys Point,-33.8422131,151.1419664,Nield Park Pavilion,-33.86466131284446,151.14478453017418,Café,Croydon Railway Station,3.06061487010349
Huntleys Point,-33.8422131,151.1419664,McDonald's,-33.8243610624535,151.12522833852935,Fast Food Restaurant,Meadowbank Railway Station,3.484420645893086
Huntleys Point,-33.8422131,151.1419664,Trovatino Cafe,-33.85763952727476,151.13107788682234,Café,Croydon Railway Station,2.655396152089529
Huntleys Point,-33.8422131,151.1419664,Boronia Bakehouse,-33.82227558175694,151.1341903572605,Bakery,Meadowbank Railway Station,4.261036708300617
Huntleys Point,-33.8422131,151.1419664,Rocco's Cafe,-33.86675422898259,151.1300340285341,Mediterranean Restaurant,Croydon Railway Station,1.808389130739722
Huntleys Point,-33.8422131,151.1419664,Charlotte Cafe,-33.856143,151.14648,Café,Croydon Railway Station,3.7280281388486873
Huntleys Point,-33.8422131,151.1419664,Boronia Kitchen,-33.82097,151.13453,Australian Restaurant,Meadowbank Railway Station,4.276665970965159
Huntleys Point,-33.8422131,151.1419664,Dos Señoritas,-33.832645,151.127622,Mexican Restaurant,Concord West Railway Station,3.4870442781910196
Huntleys Point,-33.8422131,151.1419664,Breakfast Baked Goods & Wholefoods,-33.842026,151.10757,Café,Concord West Railway Station,1.4383897983928833
Huntleys Point,-33.8422131,151.1419664,Subway,-33.82734462535553,151.12668722502255,Sandwich Place,Rhodes Railway Station,3.637892993492767
Huntleys Point,-33.8422131,151.1419664,Prima Cucina,-33.85987,151.142451,Italian Restaurant,Croydon Railway Station,3.1772489808217803
Huntleys Point,-33.8422131,151.1419664,Pepperseeds,-33.855735680597306,151.17455249620292,Thai Restaurant,Waverton Railway Station,2.9517904138850115
Huntleys Point,-33.8422131,151.1419664,Paperboy Concord,-33.844887,151.10735,Café,Concord West Railway Station,1.4253068304276422
Huntleys Point,-33.8422131,151.1419664,Bowan Island Bakery,-33.85175523294607,151.15505655094188,Bakery,Waverton Railway Station,4.297097255260411
Hurlstone Park,-33.91,151.1286111,McDonald's,-33.90483849765655,151.12821889630905,Fast Food Restaurant,Hurlstone Park Railway Station,0.5750738433859663
Hurlstone Park,-33.91,151.1286111,Goodbye Horses,-33.891864913343454,151.13833185319882,Coffee Shop,Summer Hill Railway Station,0.21699937553836895
Hurlstone Park,-33.91,151.1286111,Leaf Cafe & Co,-33.922662,151.102104,Café,Campsie Railway Station,0.9255499042794447
Hurlstone Park,-33.91,151.1286111,The Carpenter,-33.886833,151.14915,Café,Lewisham Railway Station,0.7401789328736654
Hurlstone Park,-33.91,151.1286111,Frango,-33.89636920016725,151.1534618570423,Portuguese Restaurant,Petersham Railway Station,0.2750569112431366
Hurlstone Park,-33.91,151.1286111,New Shanghai 新上海,-33.88816,151.1245,Shanghai Restaurant,Ashfield Railway Station,0.3061965152073715
Hurlstone Park,-33.91,151.1286111,Bourke Street Bakery,-33.90812872986067,151.16312182809912,Bakery,Sydenham Railway Station,0.7853475714481031
Hurlstone Park,-33.91,151.1286111,Roastville,-33.90797856060984,151.1635548510096,Café,Sydenham Railway Station,0.7881578256028942
Hurlstone Park,-33.91,151.1286111,Eat Fuh,-33.91171487508739,151.155175878937,Vietnamese Restaurant,Marrickville Railway Station,0.28960601653285817
Hurlstone Park,-33.91,151.1286111,Hello Auntie,-33.911758740927006,151.15500767887096,Vietnamese Restaurant,Marrickville Railway Station,0.27760602269618945
Hurlstone Park,-33.91,151.1286111,Two Chaps,-33.90546781718409,151.1620492870721,Café,Sydenham Railway Station,1.0972039656477555
Hurlstone Park,-33.91,151.1286111,Yummy King BBQ Restaurant,-33.909008,151.103239,Chinese Restaurant,Campsie Railway Station,0.5983899233021835
Hurlstone Park,-33.91,151.1286111,Bacdoosan BBQ Restaurant,-33.90923,151.103793,BBQ Joint,Campsie Railway Station,0.5761886046300305
Hurlstone Park,-33.91,151.1286111,Exotic Indian Curries,-33.891924,151.13859,Indian Restaurant,Summer Hill Railway Station,0.22777395860187838
Hurlstone Park,-33.91,151.1286111,Leaf Cafe & Co,-33.884870510517494,151.1488451575884,Café,Lewisham Railway Station,0.9515956851061946
Hurlstone Park,-33.91,151.1286111,Canterbury Kebab,-33.913882744010195,151.1152873220673,Fast Food Restaurant,Canterbury Railway Station,0.1858801170408133
Hurlstone Park,-33.91,151.1286111,Sideways Deli Café,-33.900954439966455,151.13624870242725,Café,Dulwich Hill Railway Station,0.45871570044792215
Hurlstone Park,-33.91,151.1286111,Alevri,-33.91209,151.14027,Bakery,Dulwich Hill Railway Station,0.8484891844324635
Hurlstone Park,-33.91,151.1286111,Warren & Holt,-33.91556,151.151133,Café,Marrickville Railway Station,0.2865564809021484
Hurlstone Park,-33.91,151.1286111,Hellenic Bakery and Cakes,-33.914466747163885,151.15271683539297,Bakery,Marrickville Railway Station,0.0965249928621158
Hurstville,-33.960707,151.10036110000001,Sunny Harbour Seafood,-33.96590262238162,151.1024177253732,Chinese Restaurant,Hurstville Railway Station,0.608066278058977
Hurstville,-33.960707,151.10036110000001,Golden Sands Restaurant,-33.96757319999051,151.1073328140971,Cantonese Restaurant,Allawah Railway Station,0.6806427638983293
Hurstville,-33.960707,151.10036110000001,Starbucks,-33.96598,151.10582,Coffee Shop,Hurstville Railway Station,0.7728142884721028
Hurstville,-33.960707,151.10036110000001,Common Ground Cafe and kitchen,-33.96652778596613,151.10366552563642,Café,Hurstville Railway Station,0.7153984254102024
Hurstville,-33.960707,151.10036110000001,Mortdale RSL,-33.9718625515171,151.07820513863203,Event Space,Mortdale Railway Station,0.7519807378552349
Hurstville,-33.960707,151.10036110000001,Red Rooster,-33.978570843870784,151.12237644987536,Fast Food Restaurant,Carlton Railway Station,1.1656995131720764
Hurstville,-33.960707,151.10036110000001,18 Gram Espresso Coffee Project,-33.96687087190178,151.10233144014038,Café,Hurstville Railway Station,0.7090713335516964
Hurstville,-33.960707,151.10036110000001,Zanyas,-33.95117,151.09352,Café,Beverly Hills Railway Station,1.0986028132461636
Hurstville,-33.960707,151.10036110000001,Filter Cafe,-33.970974,151.08012,Café,Penshurst Railway Station,0.8157607153611487
Hurstville,-33.960707,151.10036110000001,Fun House Ma La Tang 小欢喜麻辣烫,-33.967121056676746,151.10284566879272,Chinese Restaurant,Hurstville Railway Station,0.7491158126357028
Hurstville,-33.960707,151.10036110000001,Love Of Beans,-33.96887,151.1248,Café,Carlton Railway Station,0.0760113535306172
Hurstville,-33.960707,151.10036110000001,meeting morgan,-33.94665706659655,151.09063730151823,Café,Beverly Hills Railway Station,0.8900976559031857
Hurstville,-33.960707,151.10036110000001,The Italian Job Cafe,-33.97247,151.0943,Italian Restaurant,Penshurst Railway Station,1.2103409300201886
Hurstville,-33.960707,151.10036110000001,Hong Kong Delight,-33.96762732638181,151.10278959525013,Chinese Restaurant,Hurstville Railway Station,0.8014363472509412
Hurstville,-33.960707,151.10036110000001,Vanilla Cupcakery,-33.948806,151.109623,Café,Bexley North Railway Station,0.8668463115399387
Hurstville,-33.960707,151.10036110000001,Canton Noodle House,-33.96714448419305,151.10518388273002,Chinese Restaurant,Hurstville Railway Station,0.8427452210215765
Hurstville,-33.960707,151.10036110000001,85°C Bakery Café,-33.9675095715435,151.10406253032414,Bakery,Hurstville Railway Station,0.8298714397571533
Hurstville,-33.960707,151.10036110000001,Seoul Dining Korean BBQ,-33.967222,151.103625,Korean Restaurant,Hurstville Railway Station,0.784483540737208
Hurstville,-33.960707,151.10036110000001,New York Patisserie,-33.969531074499415,151.07930666708893,Cupcake Shop,Mortdale Railway Station,0.7019308172878485
Hurstville,-33.960707,151.10036110000001,KFC,-33.96414524973308,151.1118795396499,Fast Food Restaurant,Allawah Railway Station,0.6488861106497283
Hurstville Grove,-33.9775526,151.09295790000002,The Italian Job Cafe,-33.97247,151.0943,Italian Restaurant,Penshurst Railway Station,1.2103409300201886
Hurstville Grove,-33.9775526,151.09295790000002,Golden Sands Restaurant,-33.96757319999051,151.1073328140971,Cantonese Restaurant,Allawah Railway Station,0.6806427638983293
Hurstville Grove,-33.9775526,151.09295790000002,Lilong by Taste of Shanghai 里弄,-33.965866,151.105495,Chinese Restaurant,Hurstville Railway Station,0.7438123344733287
Hurstville Grove,-33.9775526,151.09295790000002,Starbucks,-33.96598,151.10582,Coffee Shop,Hurstville Railway Station,0.7728142884721028
Hurstville Grove,-33.9775526,151.09295790000002,Common Ground Cafe and kitchen,-33.96652778596613,151.10366552563642,Café,Hurstville Railway Station,0.7153984254102024
Hurstville Grove,-33.9775526,151.09295790000002,Bakers Delight,-33.98121941219449,151.08123465215257,Bakery,Oatley Railway Station,0.21813264351400308
Hurstville Grove,-33.9775526,151.09295790000002,Fun House Ma La Tang 小欢喜麻辣烫,-33.967121056676746,151.10284566879272,Chinese Restaurant,Hurstville Railway Station,0.7491158126357028
Hurstville Grove,-33.9775526,151.09295790000002,Cheatday,-33.968647,151.060659,Café,Mortdale Railway Station,1.0735663396535766
Hurstville Grove,-33.9775526,151.09295790000002,18 Gram Espresso Coffee Project,-33.96687087190178,151.10233144014038,Café,Hurstville Railway Station,0.7090713335516964
Hurstville Grove,-33.9775526,151.09295790000002,Red Rooster,-33.978570843870784,151.12237644987536,Fast Food Restaurant,Carlton Railway Station,1.1656995131720764
Hurstville Grove,-33.9775526,151.09295790000002,Filter Cafe,-33.970974,151.08012,Café,Penshurst Railway Station,0.8157607153611487
Hurstville Grove,-33.9775526,151.09295790000002,Hong Kong Delight,-33.96762732638181,151.10278959525013,Chinese Restaurant,Hurstville Railway Station,0.8014363472509412
Hurstville Grove,-33.9775526,151.09295790000002,New York Patisserie,-33.969531074499415,151.07930666708893,Cupcake Shop,Mortdale Railway Station,0.7019308172878485
Hurstville Grove,-33.9775526,151.09295790000002,Seoul Dining Korean BBQ,-33.967222,151.103625,Korean Restaurant,Hurstville Railway Station,0.784483540737208
Hurstville Grove,-33.9775526,151.09295790000002,KFC,-33.96414524973308,151.1118795396499,Fast Food Restaurant,Allawah Railway Station,0.6488861106497283
Hurstville Grove,-33.9775526,151.09295790000002,Sunny Harbour Seafood,-33.96590262238162,151.1024177253732,Chinese Restaurant,Hurstville Railway Station,0.608066278058977
Hurstville Grove,-33.9775526,151.09295790000002,Canton Noodle House,-33.96714448419305,151.10518388273002,Chinese Restaurant,Hurstville Railway Station,0.8427452210215765
Hurstville Grove,-33.9775526,151.09295790000002,Manmaruya,-33.9678416608465,151.10243499185384,Japanese Restaurant,Hurstville Railway Station,0.8160687543247388
Hurstville Grove,-33.9775526,151.09295790000002,Mortdale RSL,-33.9718625515171,151.07820513863203,Event Space,Mortdale Railway Station,0.7519807378552349
Hurstville Grove,-33.9775526,151.09295790000002,85°C Bakery Café,-33.9675095715435,151.10406253032414,Bakery,Hurstville Railway Station,0.8298714397571533
Illawong,-33.9973348,151.0429726,Espressa wood roasted coffee,-33.99701065006451,151.04225732988994,Café,Como Railway Station,2.51719219529263
Illawong,-33.9973348,151.0429726,Gumbuya,-33.997932,151.0434,Restaurant,Como Railway Station,2.3850879539589998
Illawong,-33.9973348,151.0429726,salt and light tea room and cafe,-34.015577,151.064993,Café,Jannali Railway Station,0.0534612096616654
Illawong,-33.9973348,151.0429726,Como Waterfront Cafe,-33.996932148777994,151.06975241312725,Café,Como Railway Station,0.841109029281422
Illawong,-33.9973348,151.0429726,Riverside Cafe,-34.020723964749216,151.04844035998786,Burger Joint,Sutherland Railway Station,1.4002140406019763
Illawong,-33.9973348,151.0429726,Revolution @ Como,-34.005453,151.062323,Café,Como Railway Station,0.5442902475594694
Illawong,-33.9973348,151.0429726,Stacys Alfords Point,-33.994343,151.025356,Burger Joint,Como Railway Station,4.093342849861096
Illawong,-33.9973348,151.0429726,Charcoal Grilled Chicken - Menai Metro,-34.012732,151.017644,Fish & Chips Shop,Sutherland Railway Station,4.152387970547724
Illawong,-33.9973348,151.0429726,Coffee Station,-34.01577222791636,151.06477099881488,Café,Jannali Railway Station,0.02384271150796426
Illawong,-33.9973348,151.0429726,Flying Swallow,-34.009105,151.056154,Café,Jannali Railway Station,1.0908712714315274
Illawong,-33.9973348,151.0429726,Lugarno Cafe Carwash,-33.97791,151.04687,Car Wash,Mortdale Railway Station,2.615738847018312
Illawong,-33.9973348,151.0429726,Bua Thai,-34.012531679637235,151.01779663034222,Thai Restaurant,Sutherland Railway Station,4.151312571269477
Illawong,-33.9973348,151.0429726,Jannali Chinese,-34.015803,151.065629,Chinese Restaurant,Jannali Railway Station,0.09355425486316202
Illawong,-33.9973348,151.0429726,Thai Rim Nam,-33.997442,151.069047,Thai Restaurant,Como Railway Station,0.7753136300528821
Illawong,-33.9973348,151.0429726,Lugarno Gourmet Deli Cafe,-33.97571363979278,151.0477024142969,Deli / Bodega,Mortdale Railway Station,2.443987887273399
Illawong,-33.9973348,151.0429726,Lugarno Pizzeria,-33.97508,151.0475,Pizza Place,Mortdale Railway Station,2.435339277023634
Illawong,-33.9973348,151.0429726,Rocksalt Tapas & Wine Bar,-34.01216,151.017093,Restaurant,Sutherland Railway Station,4.228150808485416
Illawong,-33.9973348,151.0429726,Thai Max Restaurant,-34.020295,151.034232,Thai Restaurant,Sutherland Railway Station,2.407894865948832
Illawong,-33.9973348,151.0429726,Grissini Ristorante,-34.012425,151.017783,Italian Restaurant,Sutherland Railway Station,4.158362654518165
Ingleburn,-33.9983333,150.8511111,Java Lava,-34.0043516779221,150.84094458412366,Café,Ingleburn Railway Station,1.1515911331204456
Ingleburn,-33.9983333,150.8511111,Casella's,-33.99827575683594,150.86647033691406,Italian Restaurant,Ingleburn Railway Station,1.415932470396057
Ingleburn,-33.9983333,150.8511111,Macquarie Fields Bakery,-33.9902,150.883066,Bakery,Macquarie Fields Railway Station,0.7137437674879555
Ingleburn,-33.9983333,150.8511111,Allan's Noodles,-33.99904235033797,150.8668675155688,Noodle House,Ingleburn Railway Station,1.4546642826020746
Ingleburn,-33.9983333,150.8511111,Kitty's Cafe,-33.999051,150.866905,Café,Ingleburn Railway Station,1.4581670158167526
Ingleburn,-33.9983333,150.8511111,KFC,-33.99607625990323,150.86737295757945,Fast Food Restaurant,Ingleburn Railway Station,1.5200094697943294
Ingleburn,-33.9983333,150.8511111,Bean N Bite Cafe,-33.997383,150.8662,Café,Ingleburn Railway Station,1.395011671007115
Ingleburn,-33.9983333,150.8511111,Suzie Dukes,-33.996704,150.8664,Burger Joint,Ingleburn Railway Station,1.4210430131949208
Ingleburn,-33.9983333,150.8511111,The Munoosh Shop,-33.990317303958655,150.88286642617624,Middle Eastern Restaurant,Macquarie Fields Railway Station,0.7151926714854695
Ingleburn,-33.9983333,150.8511111,DJ restaurant,-33.99890132635361,150.8667880079906,Vietnamese Restaurant,Ingleburn Railway Station,1.446577323017873
Ingleburn,-33.9983333,150.8511111,Chow Pine Chinese Restaurant,-33.998543502626056,150.86690159025798,Chinese Restaurant,Ingleburn Railway Station,1.4558592000683672
Ingleburn,-33.9983333,150.8511111,BP,-33.98843526,150.85938798,Gas Station,Ingleburn Railway Station,1.3392589929561167
Ingleburn,-33.9983333,150.8511111,Pinoy Grill N Chill,-33.997955,150.86461,Restaurant,Ingleburn Railway Station,1.2451327219606372
Ingleburn,-33.9983333,150.8511111,Hungry Jacks,-33.988182,150.85902,Fast Food Restaurant,Ingleburn Railway Station,1.3437916326806068
Ingleburn,-33.9983333,150.8511111,BP,-33.982311,150.846665,Gas Station,Ingleburn Railway Station,1.8281488670857793
Ingleburn,-33.9983333,150.8511111,Teo's On Oxford,-33.99862321284762,150.8660387992859,Café,Ingleburn Railway Station,1.3765106847810673
Ingleburn,-33.9983333,150.8511111,Gloria Jean's Coffees,-33.997753,150.86519,Coffee Shop,Ingleburn Railway Station,1.2994949403820537
Ingleside,-33.68825579999999,151.2525009,Thai @ Terrey Hills,-33.67859400225588,151.23068164583105,Thai Restaurant,Mount Kuring-gai Railway Station,9.13277948285004
Ingleside,-33.68825579999999,151.2525009,JC's Pizza,-33.6958910922273,151.27994047334906,Pizza Place,Roseville Railway Station,13.18571541049673
Ingleside,-33.68825579999999,151.2525009,Joseph-Henri's Bakery And Coffee House,-33.682961,151.227976,Bakery,Mount Kuring-gai Railway Station,9.061592171826552
Ingleside,-33.68825579999999,151.2525009,P'Neenies Cafe,-33.68266369892001,151.2279483373129,Café,Mount Kuring-gai Railway Station,9.047145357807638
Ingleside,-33.68825579999999,151.2525009,Cavallino,-33.6827450250566,151.23012663146375,Italian Restaurant,Mount Kuring-gai Railway Station,9.238433859677588
Ingleside,-33.68825579999999,151.2525009,Tastebuds,-33.689485741705624,151.22411664220124,Café,Mount Kuring-gai Railway Station,9.031264187766066
Ingleside,-33.68825579999999,151.2525009,Frenchies,-33.69543,151.27968,French Restaurant,Roseville Railway Station,13.206926754958523
Ingleside,-33.68825579999999,151.2525009,Elanora Heights Bakery,-33.70079229161746,151.28008282902374,Bakery,Roseville Railway Station,12.801469997538254
Ingleside,-33.68825579999999,151.2525009,Conrads Piggins,-33.695277,151.279997,Café,Roseville Railway Station,13.239326154158128
Ingleside,-33.68825579999999,151.2525009,Elanora Chicken and Salads,-33.69543,151.27968,Fast Food Restaurant,Roseville Railway Station,13.206926754958523
Ingleside,-33.68825579999999,151.2525009,Terrey Hills Take Away,-33.6828448924243,151.2277615070343,Fast Food Restaurant,Mount Kuring-gai Railway Station,9.03839634058715
Ingleside,-33.68825579999999,151.2525009,Kaiser Stubn,-33.683019773677806,151.2307727253008,German Restaurant,Mount Kuring-gai Railway Station,9.305184052327487
Ingleside,-33.68825579999999,151.2525009,Stonehenge Pizza,-33.682677,151.228008,Pizza Place,Mount Kuring-gai Railway Station,9.052825907237338
Ingleside,-33.68825579999999,151.2525009,Piemonte,-33.68912,151.22375,Café,Mount Kuring-gai Railway Station,8.982740801614014
Ingleside,-33.68825579999999,151.2525009,Kobito Japanese,-33.68262972186358,151.2283534446146,Japanese Restaurant,Mount Kuring-gai Railway Station,9.080709932960229
Ingleside,-33.68825579999999,151.2525009,Thai At Terrey Hills,-33.683165798836306,151.23081826505526,Restaurant,Mount Kuring-gai Railway Station,9.314934681616565
Ingleside,-33.68825579999999,151.2525009,elanora chinese restaurant,-33.69644546508789,151.27996826171875,Chinese Restaurant,Roseville Railway Station,13.142422165314466
Ingleside,-33.68825579999999,151.2525009,Chriselle's Gourmet Eatery,-33.682512,151.227888,Coffee Shop,Mount Kuring-gai Railway Station,9.035824809539497
Ingleside,-33.68825579999999,151.2525009,Terrey Hills Chinese Restaurant,-33.68266697069319,151.22842175321082,Chinese Restaurant,Mount Kuring-gai Railway Station,9.08810058267717
Ingleside,-33.68825579999999,151.2525009,Espresso sandwich cafe,-33.68285040493616,151.2279037470897,Café,Mount Kuring-gai Railway Station,9.050869776338892
Jamisontown,-33.767976899999994,150.674815,Guzman Y Gomez,-33.7647694,150.6817709,Mexican Restaurant,Penrith Railway Station,1.9054950248084628
Jamisontown,-33.767976899999994,150.674815,T2,-33.751521425070855,150.69466321697496,Tea Room,Penrith Railway Station,0.06716299398201377
