Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ashbury,-33.9001107,151.11807240000002,Leaf Cafe & Co,-33.922662,151.102104,Café
Ashbury,-33.9001107,151.11807240000002,Sea Bay Handmade Noodle Restaurant,-33.87940574243658,151.1033219475896,Noodle House
Ashbury,-33.9001107,151.11807240000002,Albee's Kitchen,-33.91385446710632,151.10407978475345,Malay Restaurant
Ashbury,-33.9001107,151.11807240000002,Goblin,-33.890074286911876,151.139305549881,Café
Ashbury,-33.9001107,151.11807240000002,Campos,-33.9042671741036,151.1433950314306,Coffee Shop
Ashbury,-33.9001107,151.11807240000002,Exotic Indian Curries,-33.891924,151.13859,Indian Restaurant
Ashbury,-33.9001107,151.11807240000002,Yummy King BBQ Restaurant,-33.909008,151.103239,Chinese Restaurant
Ashbury,-33.9001107,151.11807240000002,Gong Cha,-33.91285,151.10419,Bubble Tea Shop
Ashbury,-33.9001107,151.11807240000002,Bacdoosan BBQ Restaurant,-33.90923,151.103793,BBQ Joint
Ashbury,-33.9001107,151.11807240000002,Canterbury Kebab,-33.913882744010195,151.1152873220673,Fast Food Restaurant
Ashbury,-33.9001107,151.11807240000002,Sideways Deli Café,-33.900954439966455,151.13624870242725,Café
Ashbury,-33.9001107,151.11807240000002,Alevri,-33.91209,151.14027,Bakery
Ashbury,-33.9001107,151.11807240000002,Burwood Chinatown,-33.87778,151.1032,Food Court
Ashbury,-33.9001107,151.11807240000002,New Shanghai 新上海,-33.88816,151.1245,Shanghai Restaurant
Ashcroft,-33.915,150.9011111,McDonald's,-33.9177455041405,150.9122598567936,Fast Food Restaurant
Ashcroft,-33.915,150.9011111,Shepard’s Lane Cafe & Dessert Bar,-33.9316,150.923298,Café
Ashcroft,-33.915,150.9011111,The Moose Man Kebab,-33.8932146750849,150.89249384807837,Food Truck
Ashcroft,-33.915,150.9011111,McDonald's,-33.93093443297759,150.91796215682018,Fast Food Restaurant
Ashcroft,-33.915,150.9011111,Donut King,-33.919149,150.92376,Donut Shop
Ashcroft,-33.915,150.9011111,RASHAYS,-33.92629893562269,150.92093543462707,Australian Restaurant
Ashcroft,-33.915,150.9011111,Sofra Pide&Kebap,-33.922912,150.923627,Restaurant
Ashcroft,-33.915,150.9011111,Fiusion Pizza,-33.935402,150.90611,Pizza Place
Ashcroft,-33.915,150.9011111,KFC,-33.89415932831221,150.89115742438784,Fast Food Restaurant
Ashcroft,-33.915,150.9011111,Jasmins,-33.92633,150.92048,Food Court
Ashcroft,-33.915,150.9011111,The Cake Merchant,-33.89348,150.89139,Dessert Shop
Ashcroft,-33.915,150.9011111,2 Foodies,-33.903297,150.896673,Noodle House
Ashcroft,-33.915,150.9011111,Boost Juice,-33.90819,150.92186,Juice Bar
Ashcroft,-33.915,150.9011111,Subway,-33.927055,150.89629,Sandwich Place
Ashcroft,-33.915,150.9011111,The Spot Chocolate Bar,-33.925554,150.922249,Dessert Shop
Ashcroft,-33.915,150.9011111,The Shed,-33.92120688038969,150.92905521024105,Café
Ashcroft,-33.915,150.9011111,Gemelle Ristorante Italiano,-33.92505,150.9204,Italian Restaurant
Ashcroft,-33.915,150.9011111,McDonald's,-33.92808670547538,150.8886611868701,Fast Food Restaurant
Ashcroft,-33.915,150.9011111,Oliver Brown,-33.918745783333,150.9242840797593,Café
Ashcroft,-33.915,150.9011111,The Shed Cafe,-33.919453,150.92502,Café
Ashfield,-33.889478100000005,151.1274125,New Shanghai 新上海,-33.88816,151.1245,Shanghai Restaurant
Ashfield,-33.889478100000005,151.1274125,Lab The Bakery Cafe,-33.87241434069018,151.09439101459236,Bakery
Ashfield,-33.889478100000005,151.1274125,Machi Machi,-33.87795,151.103413,Dessert Shop
Ashfield,-33.889478100000005,151.1274125,Appetite,-33.868194,151.129534,Café
Ashfield,-33.889478100000005,151.1274125,Paisley Lane,-33.88355,151.11415,Café
Ashfield,-33.889478100000005,151.1274125,Goodbye Horses,-33.891864913343454,151.13833185319882,Coffee Shop
Ashfield,-33.889478100000005,151.1274125,Charcoal Chicks,-33.8837120492162,151.11439229241682,BBQ Joint
Ashfield,-33.889478100000005,151.1274125,Starbucks,-33.874287,151.10449,Coffee Shop
Ashfield,-33.889478100000005,151.1274125,The Mandoo,-33.87298986041769,151.09428016560526,Korean Restaurant
Ashfield,-33.889478100000005,151.1274125,The Carpenter,-33.886833,151.14915,Café
Ashfield,-33.889478100000005,151.1274125,Leaf Cafe & Co,-33.884870510517494,151.1488451575884,Café
Ashfield,-33.889478100000005,151.1274125,Canterbury Kebab,-33.913882744010195,151.1152873220673,Fast Food Restaurant
Ashfield,-33.889478100000005,151.1274125,Hungry Jack's,-33.87673206663695,151.10388282586302,Fast Food Restaurant
Ashfield,-33.889478100000005,151.1274125,Westfield Food Court,-33.87444264587311,151.10451822286137,Food Court
Ashfield,-33.889478100000005,151.1274125,Burwood Chinatown,-33.87778,151.1032,Food Court
Ashfield,-33.889478100000005,151.1274125,Frango,-33.89636920016725,151.1534618570423,Portuguese Restaurant
Ashfield,-33.889478100000005,151.1274125,Club Five Dock RSL,-33.8699283514254,151.12957038489813,Sports Bar
Ashfield,-33.889478100000005,151.1274125,Rocco's Cafe,-33.86675422898259,151.1300340285341,Mediterranean Restaurant
Ashfield,-33.889478100000005,151.1274125,Sideways Deli Café,-33.900954439966455,151.13624870242725,Café
Ashfield,-33.889478100000005,151.1274125,McDonald's,-33.90483849765655,151.12821889630905,Fast Food Restaurant
Asquith,-33.6871935,151.1110257,McDonald's,-33.67833039848329,151.11140420342807,Fast Food Restaurant
Asquith,-33.6871935,151.1110257,Cafe Florence,-33.70393259496889,151.10002180408839,Café
Asquith,-33.6871935,151.1110257,Westfield Food Court,-33.70339249335294,151.10081161953406,Food Court
Asquith,-33.6871935,151.1110257,Jaam e Jam,-33.70663,151.09854,Persian Restaurant
Asquith,-33.6871935,151.1110257,Pattison's Patisserie,-33.70465569449137,151.1000267843434,Bakery
Asquith,-33.6871935,151.1110257,Oliver Brown,-33.70389204014453,151.09978057439926,Café
Asquith,-33.6871935,151.1110257,Hornsby RSL,-33.70455,151.09662,General Entertainment
Asquith,-33.6871935,151.1110257,Oliver Brown Hornsby,-33.70405,151.09964,Coffee Shop
Asquith,-33.6871935,151.1110257,Firestone,-33.704183,151.101016,Café
Asquith,-33.6871935,151.1110257,Dosa House,-33.71012,151.10268,Indian Restaurant
Asquith,-33.6871935,151.1110257,Espresso Warriors,-33.704945,151.100058,Café
Asquith,-33.6871935,151.1110257,Domino's Pizza,-33.67643138019789,151.11228910025176,Pizza Place
Asquith,-33.6871935,151.1110257,Ohnami,-33.70364,151.10132,Asian Restaurant
Asquith,-33.6871935,151.1110257,Breadtop 包店,-33.70409146777666,151.10003101543975,Bakery
Asquith,-33.6871935,151.1110257,Biwon BBQ,-33.70272501533664,151.09745448906958,Korean Restaurant
Asquith,-33.6871935,151.1110257,Chef's Noodle,-33.70316,151.09732,Asian Restaurant
Asquith,-33.6871935,151.1110257,Hot Star,-33.70663,151.103526,Fried Chicken Joint
Asquith,-33.6871935,151.1110257,Bar Bellaccino,-33.705183,151.100334,Café
Asquith,-33.6871935,151.1110257,Bite Me Bakehouse,-33.6744,151.11162,Bakery
Asquith,-33.6871935,151.1110257,Absolute Thai,-33.70376846584561,151.09716441922967,Thai Restaurant
Auburn,-33.854570200000005,151.0255673,Student Biryani,-33.85258,151.03299,Pakistani Restaurant
Auburn,-33.854570200000005,151.0255673,Khaybar Authentic Afghan Cuisine,-33.85329153484796,151.03250372550684,Afghan Restaurant
Auburn,-33.854570200000005,151.0255673,Oporto,-33.847262,151.045746,Fast Food Restaurant
Auburn,-33.854570200000005,151.0255673,HC Hawa Charcoal Chicken,-33.834137433323896,151.01110215031485,Lebanese Restaurant
Auburn,-33.854570200000005,151.0255673,Darband Persian Restaurant,-33.84967520951638,151.03483458804553,Persian Restaurant
Auburn,-33.854570200000005,151.0255673,Kismet Cafe,-33.85138,151.0331,Australian Restaurant
Auburn,-33.854570200000005,151.0255673,Sibel’s Cafe,-33.852202,151.033181,Café
Auburn,-33.854570200000005,151.0255673,KFC,-33.8518007031197,151.05454107410952,Fast Food Restaurant
Auburn,-33.854570200000005,151.0255673,El Sweetie,-33.834596930358984,151.01099395048533,Middle Eastern Restaurant
Auburn,-33.854570200000005,151.0255673,McDonald's,-33.86473412167375,151.042004760638,Fast Food Restaurant
Auburn,-33.854570200000005,151.0255673,Chicago Jones,-33.847018,151.044677,Café
Auburn,-33.854570200000005,151.0255673,La Rouche,-33.85217,151.00058,Lebanese Restaurant
Auburn,-33.854570200000005,151.0255673,Muri Korean BBQ,-33.86472,151.04329,Korean Restaurant
Auburn,-33.854570200000005,151.0255673,Bunker 64,-33.863746,151.044432,Café
Auburn,-33.854570200000005,151.0255673,I Love Manoush,-33.86401462152113,151.04510279839167,Pizza Place
Auburn,-33.854570200000005,151.0255673,Cheema da Dhaba,-33.83573,151.01104,Pakistani Restaurant
Auburn,-33.854570200000005,151.0255673,Silver Cafe,-33.8396587357147,151.04151306636936,Café
Auburn,-33.854570200000005,151.0255673,McDonald's,-33.84470755524165,151.04114933894215,Fast Food Restaurant
Auburn,-33.854570200000005,151.0255673,Ali Baba's Restaurant,-33.8516125864755,151.03304166678348,Turkish Restaurant
Auburn,-33.854570200000005,151.0255673,Chubby Buns,-33.85013,151.05313,Burger Joint
Austral,-33.9282672,150.8082824,Austral Shops,-33.93254,150.81274,Shopping Mall
Austral,-33.9282672,150.8082824,Crust Gourmet Pizza Bar,-33.93283,150.81176,Pizza Place
Austral,-33.9282672,150.8082824,Lucky Twins,-33.944668,150.79488,Chinese Restaurant
Austral,-33.9282672,150.8082824,Dolphin Takeaway,-33.919645,150.814706,Burger Joint
Austral,-33.9282672,150.8082824,Pie&Co,-33.91945266723633,150.8147430419922,Bakery
Austral,-33.9282672,150.8082824,Enzos Cucina,-33.914621,150.786704,Italian Restaurant
Austral,-33.9282672,150.8082824,Campisi Quality Foods,-33.92109304078273,150.8306504700406,Italian Restaurant
Austral,-33.9282672,150.8082824,Sweet & Savoury Cafe,-33.932945,150.81177,Café
Austral,-33.9282672,150.8082824,That's My Takeaway,-33.93254,150.81274,Fish & Chips Shop
Austral,-33.9282672,150.8082824,bringelly bacon co,-33.95206582700323,150.81984042110975,BBQ Joint
Austral,-33.9282672,150.8082824,West Hoxton Shops,-33.91953878408161,150.81434726715088,Shopping Mall
Austral,-33.9282672,150.8082824,Tuk Tuk Thai,-33.92176500105286,150.8180539760509,Thai Restaurant
Avalon Beach,-33.6365039,151.32902990000002,The Sneaky Grind,-33.63756133471067,151.32895239172012,Coffee Shop
Avalon Beach,-33.6365039,151.32902990000002,Bistro Boulevard,-33.635865,151.327938,French Restaurant
Avalon Beach,-33.6365039,151.32902990000002,MeKong,-33.63597,151.328164,Vietnamese Restaurant
Avalon Beach,-33.6365039,151.32902990000002,Oceana Traders,-33.636929,151.329065,Seafood Restaurant
Avalon Beach,-33.6365039,151.32902990000002,Bangkok Sidewalk,-33.637574,151.328656,Thai Restaurant
Avalon Beach,-33.6365039,151.32902990000002,Beach House,-33.634957,151.331655,Café
Avalon Beach,-33.6365039,151.32902990000002,hungry ghost,-33.635909,151.328825,Coffee Shop
Avalon Beach,-33.6365039,151.32902990000002,Wasabi Japanese Restaurant,-33.637913,151.328582,Japanese Restaurant
Avalon Beach,-33.6365039,151.32902990000002,Crust Gourmet Pizza Bar,-33.654311,151.321048,Pizza Place
Avalon Beach,-33.6365039,151.32902990000002,Caffeine Villains,-33.655579,151.31912,Coffee Shop
Avalon Beach,-33.6365039,151.32902990000002,Ocean Master Seafood,-33.65373,151.32144,Seafood Restaurant
Avalon Beach,-33.6365039,151.32902990000002,Relish Cafe,-33.62733938633408,151.3346625304203,Café
Avalon Beach,-33.6365039,151.32902990000002,Oliver's Pies,-33.621759397671305,151.33344663716832,Bakery
Avalon Beach,-33.6365039,151.32902990000002,Chilli Sha Sha,-33.654865,151.3199758529663,Thai Restaurant
Avalon Beach,-33.6365039,151.32902990000002,rukus,-33.654883,151.320026,Café
Avalon Beach,-33.6365039,151.32902990000002,Harvest,-33.65537,151.32052,Café
Avalon Beach,-33.6365039,151.32902990000002,Honest Chicken,-33.6546,151.32139,Fried Chicken Joint
Avalon Beach,-33.6365039,151.32902990000002,Hong Kong Restaurant,-33.65588,151.31982,Chinese Restaurant
Avalon Beach,-33.6365039,151.32902990000002,The Chick'n Shack,-33.62191,151.33354,Burger Joint
Avalon Beach,-33.6365039,151.32902990000002,Pizza Hut,-33.65578056150336,151.31917556776034,Pizza Place
Badgerys Creek,-33.9147851,150.7059611,Bringelly Take Away,-33.94004591226398,150.73148163780343,Fast Food Restaurant
Balgowlah,-33.7944424,151.2608261,Bacino Bar,-33.794339,151.263556,Café
Balgowlah,-33.7944424,151.2608261,Balgowlah Seafood,-33.79310909517593,151.2647837838877,Seafood Restaurant
Balgowlah,-33.7944424,151.2608261,Rollers,-33.797967,151.287721,Bakery
Balgowlah,-33.7944424,151.2608261,Emporio Cafe,-33.78820848980611,151.28461247842114,Coffee Shop
Balgowlah,-33.7944424,151.2608261,Staple Bread & Necessities,-33.791515,151.243508,Bakery
Balgowlah,-33.7944424,151.2608261,The Taste Of Spring Hills,-33.793150844684284,151.26494828341802,Sandwich Place
Balgowlah,-33.7944424,151.2608261,Balgowlah Social,-33.7948,151.26505,Coffee Shop
Balgowlah,-33.7944424,151.2608261,Manly Wharf Hotel,-33.8000835,151.2853158,Bar
Balgowlah,-33.7944424,151.2608261,Garfish,-33.80000650825703,151.28570338853132,Seafood Restaurant
Balgowlah,-33.7944424,151.2608261,4 Pines Keller Door,-33.799529,151.285168,Gastropub
Balgowlah,-33.7944424,151.2608261,4 Pines Brewpub,-33.799584593870534,151.28496573808098,Brewery
Balgowlah,-33.7944424,151.2608261,Havana Beach,-33.79954004,151.28960655,Cuban Restaurant
Balgowlah,-33.7944424,151.2608261,Starbucks,-33.79716562461721,151.28795177102083,Coffee Shop
Balgowlah,-33.7944424,151.2608261,Silo West,-33.798715,151.284546,Café
Balgowlah,-33.7944424,151.2608261,De Vita,-33.798874,151.28633,Italian Restaurant
Balgowlah,-33.7944424,151.2608261,Sonoma Artisan Sourdough Bakers,-33.799965,151.284291,Bakery
Balgowlah,-33.7944424,151.2608261,Aggy’s Corner,-33.79056,151.26149,Café
Balgowlah,-33.7944424,151.2608261,KFC,-33.78630840251363,151.26663295480165,Fast Food Restaurant
Balgowlah,-33.7944424,151.2608261,Seaforth Bakehouse,-33.79755679096247,151.24967336742182,Bakery
Balgowlah,-33.7944424,151.2608261,Tamagawa,-33.79447992240353,151.26562007558567,Japanese Restaurant
Balgowlah Heights,-33.807495,151.26499230000002,Bacino Bar,-33.794339,151.263556,Café
Balgowlah Heights,-33.807495,151.26499230000002,Staple Bread & Necessities,-33.791515,151.243508,Bakery
Balgowlah Heights,-33.807495,151.26499230000002,Rollers,-33.797967,151.287721,Bakery
Balgowlah Heights,-33.807495,151.26499230000002,Emporio Cafe,-33.78820848980611,151.28461247842114,Coffee Shop
Balgowlah Heights,-33.807495,151.26499230000002,Balgowlah Seafood,-33.79310909517593,151.2647837838877,Seafood Restaurant
Balgowlah Heights,-33.807495,151.26499230000002,The Taste Of Spring Hills,-33.793150844684284,151.26494828341802,Sandwich Place
Balgowlah Heights,-33.807495,151.26499230000002,Bottom of the Harbour,-33.82653333802337,151.25137094290142,Seafood Restaurant
Balgowlah Heights,-33.807495,151.26499230000002,Garfish,-33.80000650825703,151.28570338853132,Seafood Restaurant
Balgowlah Heights,-33.807495,151.26499230000002,The Bathers' Pavilion,-33.82242104092642,151.25111505258914,Australian Restaurant
Balgowlah Heights,-33.807495,151.26499230000002,4 Pines Brewpub,-33.799584593870534,151.28496573808098,Brewery
Balgowlah Heights,-33.807495,151.26499230000002,Balmoral Boatshed,-33.82779631610636,151.25315646854799,Café
Balgowlah Heights,-33.807495,151.26499230000002,The Boathouse,-33.82779326375414,151.25313514341138,Café
Balgowlah Heights,-33.807495,151.26499230000002,Starbucks,-33.79716562461721,151.28795177102083,Coffee Shop
Balgowlah Heights,-33.807495,151.26499230000002,Havana Beach,-33.79954004,151.28960655,Cuban Restaurant
Balgowlah Heights,-33.807495,151.26499230000002,Pasture,-33.823401,151.25051,Café
Balgowlah Heights,-33.807495,151.26499230000002,Sonoma Artisan Sourdough Bakers,-33.799965,151.284291,Bakery
Balgowlah Heights,-33.807495,151.26499230000002,Silo West,-33.798715,151.284546,Café
Balgowlah Heights,-33.807495,151.26499230000002,Aggy’s Corner,-33.79056,151.26149,Café
Balgowlah Heights,-33.807495,151.26499230000002,Tamagawa,-33.79447992240353,151.26562007558567,Japanese Restaurant
Balgowlah Heights,-33.807495,151.26499230000002,Seaforth Bakehouse,-33.79755679096247,151.24967336742182,Bakery
Balmain,-33.8583992,151.1807353,The Glebe Hotel,-33.881775,151.194484,Pub
Balmain,-33.8583992,151.1807353,McDonald's,-33.87538796240927,151.20663171060332,Fast Food Restaurant
Balmain,-33.8583992,151.1807353,McDonald's,-33.87462830946441,151.2016441783219,Fast Food Restaurant
Balmain,-33.8583992,151.1807353,Tramsheds,-33.87657370699242,151.17796595223243,Food Court
Balmain,-33.8583992,151.1807353,Westfield Sydney Central Plaza Food Court,-33.870339258946316,151.20793885878575,Food Court
Balmain,-33.8583992,151.1807353,Different Drummer,-33.88071418989379,151.18784713756784,Bar
Balmain,-33.8583992,151.1807353,Bar Bellacino,-33.86217194424968,151.20909918273554,Café
Balmain,-33.8583992,151.1807353,Din Tai Fung (鼎泰豐),-33.88357876194413,151.19380084359128,Dumpling Restaurant
Balmain,-33.8583992,151.1807353,Merchants of Ultimo,-33.88368445530666,151.19484416337949,Food Court
Balmain,-33.8583992,151.1807353,Starbucks,-33.86506323690355,151.20563613275365,Coffee Shop
Balmain,-33.8583992,151.1807353,Starbucks,-33.873359135017516,151.2096814965865,Coffee Shop
Balmain,-33.8583992,151.1807353,Dymocks Sydney,-33.869796085125905,151.20710070807053,Bookstore
Balmain,-33.8583992,151.1807353,Saint John Espresso,-33.88056,151.18805,Café
Balmain,-33.8583992,151.1807353,Ippudo 一風堂,-33.87051,151.20892,Ramen Restaurant
Balmain,-33.8583992,151.1807353,Starbucks,-33.87221376703642,151.20675377063188,Coffee Shop
Balmain,-33.8583992,151.1807353,Social Brew Cafe,-33.871621,151.195122,Café
Balmain,-33.8583992,151.1807353,Gateway Foodcourt,-33.862051,151.209879,Food Court
Balmain,-33.8583992,151.1807353,Foodoo Coffee Lounge,-33.870364154646296,151.20757250051918,Coffee Shop
Balmain,-33.8583992,151.1807353,Home Thai,-33.87452086873145,151.20432723420168,Thai Restaurant
Balmain,-33.8583992,151.1807353,Cornersmith,-33.879027,151.172506,Café
Balmain East,-33.8571789,151.192354,Starbucks,-33.86506323690355,151.20563613275365,Coffee Shop
Balmain East,-33.8571789,151.192354,McDonald's,-33.87538796240927,151.20663171060332,Fast Food Restaurant
Balmain East,-33.8571789,151.192354,McDonald's,-33.87462830946441,151.2016441783219,Fast Food Restaurant
Balmain East,-33.8571789,151.192354,Tramsheds,-33.87657370699242,151.17796595223243,Food Court
Balmain East,-33.8571789,151.192354,Westfield Sydney Central Plaza Food Court,-33.870339258946316,151.20793885878575,Food Court
